4;synthetic_refinery;3046.00;14.20;1490.00;2.71;0
4;fuel_silo;3053.00;13.73;1477.00;0.55;0
4;radar_station;3053.00;11.55;1485.00;4.86;0
4;rocket_site;3056.00;10.10;1491.00;5.89;0
4;nuclear_reactor;3062.00;10.63;1476.00;2.62;0
5;arms_factory;3121.00;9.80;1600.00;6.26;0
5;arms_factory;3122.00;9.80;1606.00;4.10;0
5;arms_factory;3114.00;9.85;1596.00;0.48;0
5;arms_factory;3117.00;9.80;1601.00;3.15;0
5;arms_factory;3121.00;9.80;1607.00;6.16;0
5;arms_factory;3126.00;9.80;1606.00;1.09;0
5;industrial_complex;3115.00;9.80;1602.00;5.22;0
5;industrial_complex;3121.00;9.75;1608.00;0.49;0
5;industrial_complex;3131.00;10.15;1606.00;4.61;0
5;industrial_complex;3121.00;9.80;1602.00;5.82;0
5;industrial_complex;3137.00;9.78;1606.00;3.66;0
5;industrial_complex;3129.00;9.85;1607.00;5.22;0
5;air_base;3119.00;9.80;1603.00;1.60;0
5;naval_base;3114.00;9.60;1608.00;-3.14;2309
5;bunker;3127.00;9.80;1608.00;2.10;0
5;bunker;3118.00;9.80;1600.00;3.66;0
5;bunker;3116.00;9.85;1598.00;0.04;0
5;bunker;3145.00;9.82;1600.00;4.17;0
5;bunker;3139.00;10.10;1599.00;5.38;0
5;bunker;3151.00;9.80;1606.00;2.11;0
5;bunker;3113.00;9.75;1603.00;4.78;0
5;coastal_bunker;3116.00;9.57;1610.00;-3.14;0
5;dockyard;3114.00;9.50;1609.00;-3.14;0
5;anti_air_building;3138.00;10.32;1598.00;0.55;0
5;anti_air_building;3135.00;10.05;1604.00;4.68;0
5;anti_air_building;3111.00;9.80;1599.00;5.89;0
5;synthetic_refinery;3150.00;9.80;1605.00;2.62;0
5;fuel_silo;3148.00;9.80;1604.00;5.28;0
5;radar_station;3133.00;10.45;1602.00;2.22;0
5;rocket_site;3150.00;9.80;1606.00;4.33;0
5;nuclear_reactor;3143.00;9.80;1605.00;1.07;0
6;arms_factory;2876.00;9.80;1534.00;0.48;0
6;arms_factory;2871.00;9.65;1541.00;3.15;0
6;arms_factory;2854.00;9.75;1536.00;6.16;0
6;arms_factory;2881.00;9.78;1536.00;1.09;0
6;arms_factory;2863.00;9.78;1532.00;5.22;0
6;arms_factory;2876.00;9.63;1542.00;0.49;0
6;industrial_complex;2858.00;9.73;1540.00;4.61;0
6;industrial_complex;2885.00;9.73;1537.00;5.82;0
6;industrial_complex;2858.00;10.20;1536.00;3.66;0
6;industrial_complex;2876.00;9.80;1536.00;5.22;0
6;industrial_complex;2856.00;9.70;1541.00;1.60;0
6;industrial_complex;2853.00;9.70;1540.00;5.72;0
6;air_base;2880.00;9.70;1543.00;2.10;0
6;naval_base;2849.00;9.60;1540.00;-2.60;8621
6;naval_base;2848.00;9.53;1540.00;-2.82;8621
6;naval_base;2854.00;9.60;1542.00;-2.16;8621
6;naval_base;2871.00;9.50;1544.00;-2.55;8621
6;bunker;2866.00;9.93;1535.00;2.11;0
6;bunker;2889.00;9.85;1539.00;4.78;0
6;bunker;2850.00;9.70;1534.00;1.16;0
6;bunker;2877.00;9.70;1541.00;2.71;0
6;bunker;2885.00;9.82;1539.00;0.55;0
6;bunker;2856.00;9.70;1541.00;4.68;0
6;bunker;2869.00;9.75;1538.00;5.89;0
6;bunker;2886.00;10.07;1543.00;2.62;0
6;bunker;2852.00;9.70;1535.00;5.28;0
6;coastal_bunker;2873.00;9.50;1545.00;-2.55;0
6;coastal_bunker;2850.00;9.53;1541.00;-2.60;0
6;coastal_bunker;2855.00;9.57;1543.00;-2.16;0
6;coastal_bunker;2846.00;9.55;1539.00;-2.82;0
6;dockyard;2851.00;9.50;1542.00;-2.60;0
6;anti_air_building;2859.00;10.13;1534.00;2.78;0
6;anti_air_building;2892.00;10.20;1538.00;4.34;0
6;anti_air_building;2877.00;9.75;1537.00;2.17;0
6;synthetic_refinery;2884.00;9.75;1539.00;4.84;0
6;fuel_silo;2858.00;9.95;1538.00;0.12;0
6;radar_station;2872.00;9.70;1538.00;3.93;0
6;rocket_site;2871.00;9.70;1540.00;0.62;0
6;nuclear_reactor;2869.00;9.70;1534.00;1.83;0
7;arms_factory;2882.00;9.70;1573.00;6.16;0
7;arms_factory;2866.00;9.65;1543.00;1.09;0
7;arms_factory;2886.00;9.60;1574.00;5.22;0
7;arms_factory;2885.00;9.65;1556.00;0.49;0
7;arms_factory;2885.00;9.68;1576.00;4.61;0
7;arms_factory;2877.00;9.70;1562.00;5.82;0
7;industrial_complex;2866.00;9.65;1543.00;3.66;0
7;industrial_complex;2880.00;9.68;1564.00;5.22;0
7;industrial_complex;2885.00;9.50;1568.00;1.60;0
7;industrial_complex;2885.00;9.65;1577.00;5.72;0
7;industrial_complex;2866.00;9.65;1543.00;2.10;0
7;industrial_complex;2875.00;9.65;1553.00;3.66;0
7;air_base;2881.00;9.63;1564.00;0.04;0
7;naval_base;2882.00;9.55;1577.00;-2.94;2752
7;naval_base;2877.00;9.50;1565.00;-2.36;2775
7;naval_base;2864.00;9.50;1547.00;-2.03;8621
7;naval_base;2861.00;9.55;1545.00;-3.93;8621
7;naval_base;2869.00;9.50;1554.00;-1.47;8621
7;naval_base;2871.00;9.50;1557.00;-1.37;8621
7;bunker;2880.00;9.60;1558.00;0.55;0
7;bunker;2883.00;9.60;1561.00;4.68;0
7;bunker;2879.00;9.65;1561.00;5.89;0
7;bunker;2872.00;9.50;1547.00;2.62;0
7;bunker;2883.00;9.60;1557.00;5.28;0
7;bunker;2860.00;9.70;1544.00;1.67;0
7;bunker;2886.00;9.50;1573.00;4.33;0
7;coastal_bunker;2880.00;9.50;1577.00;-1.77;0
7;coastal_bunker;2879.00;9.50;1573.00;-2.36;0
7;coastal_bunker;2873.00;9.55;1559.00;-2.16;0
7;coastal_bunker;2862.00;9.50;1549.00;-2.03;0
7;coastal_bunker;2868.00;9.50;1545.00;-3.93;0
7;coastal_bunker;2870.00;9.50;1553.00;-1.47;0
7;dockyard;2858.00;9.57;1544.00;-3.93;0
7;anti_air_building;2887.00;9.50;1572.00;0.12;0
7;anti_air_building;2879.00;9.60;1555.00;2.78;0
7;anti_air_building;2879.00;9.63;1560.00;0.62;0
7;synthetic_refinery;2882.00;9.60;1556.00;1.83;0
7;fuel_silo;2882.00;9.60;1561.00;4.85;0
7;radar_station;2878.00;9.70;1563.00;2.41;0
7;rocket_site;2882.00;9.60;1564.00;5.35;0
7;nuclear_reactor;2879.00;9.63;1560.00;0.28;0
8;arms_factory;2900.00;10.82;1508.00;5.22;0
8;arms_factory;2901.00;10.90;1509.00;0.49;0
8;arms_factory;2898.00;10.95;1510.00;4.61;0
8;arms_factory;2899.00;10.85;1508.00;5.82;0
8;arms_factory;2899.00;10.85;1508.00;3.66;0
8;arms_factory;2901.00;10.90;1509.00;5.22;0
8;industrial_complex;2898.00;10.75;1508.00;1.60;0
8;industrial_complex;2898.00;10.75;1508.00;5.72;0
8;industrial_complex;2900.00;10.85;1509.00;2.10;0
8;industrial_complex;2900.00;10.85;1509.00;3.66;0
8;industrial_complex;2900.00;10.80;1507.00;0.04;0
8;industrial_complex;2898.00;10.75;1508.00;4.17;0
8;air_base;2899.00;10.80;1509.00;5.38;0
8;bunker;2900.00;10.90;1510.00;2.11;0
8;anti_air_building;2900.00;10.80;1507.00;4.78;0
8;anti_air_building;2898.00;10.80;1509.00;1.16;0
8;anti_air_building;2898.00;10.80;1509.00;2.71;0
8;synthetic_refinery;2900.00;10.90;1510.00;0.55;0
8;fuel_silo;2901.00;10.82;1508.00;4.68;0
8;radar_station;2900.00;10.90;1510.00;0.05;0
8;rocket_site;2898.00;10.95;1510.00;2.62;0
8;nuclear_reactor;2900.00;10.90;1510.00;5.28;0
10;arms_factory;3135.00;9.80;1567.00;3.66;0
10;arms_factory;3150.00;10.38;1563.00;5.22;0
10;arms_factory;3126.00;10.13;1547.00;1.60;0
10;arms_factory;3155.00;10.50;1564.00;5.72;0
10;arms_factory;3119.00;9.88;1558.00;2.10;0
10;arms_factory;3131.00;9.85;1554.00;3.66;0
10;industrial_complex;3123.00;9.90;1559.00;0.04;0
10;industrial_complex;3137.00;9.80;1561.00;4.17;0
10;industrial_complex;3117.00;10.00;1547.00;5.38;0
10;industrial_complex;3136.00;9.80;1560.00;2.11;0
10;industrial_complex;3145.00;9.88;1560.00;4.78;0
10;industrial_complex;3153.00;10.45;1568.00;1.16;0
10;air_base;3143.00;9.80;1562.00;2.71;0
10;bunker;3121.00;9.90;1555.00;0.55;0
10;bunker;3137.00;9.80;1566.00;4.68;0
10;bunker;3141.00;9.80;1555.00;5.89;0
10;bunker;3118.00;9.90;1562.00;2.62;0
10;bunker;3129.00;9.90;1555.00;5.28;0
10;bunker;3154.00;10.30;1569.00;1.67;0
10;bunker;3120.00;10.00;1548.00;4.33;0
10;bunker;3127.00;9.90;1561.00;1.07;0
10;bunker;3133.00;9.85;1554.00;2.27;0
10;anti_air_building;3156.00;10.13;1566.00;0.11;0
10;anti_air_building;3116.00;9.90;1560.00;2.78;0
10;anti_air_building;3146.00;9.80;1555.00;4.34;0
10;synthetic_refinery;3119.00;9.90;1561.00;2.17;0
10;fuel_silo;3134.00;9.80;1561.00;4.84;0
10;radar_station;3136.00;9.80;1558.00;1.00;0
10;rocket_site;3128.00;9.90;1563.00;2.78;0
10;nuclear_reactor;3130.00;9.88;1554.00;0.62;0
11;arms_factory;3199.00;9.85;1628.00;1.60;0
11;arms_factory;3181.00;9.75;1631.00;5.72;0
11;arms_factory;3198.00;10.40;1640.00;2.10;0
11;arms_factory;3211.00;10.25;1635.00;3.66;0
11;arms_factory;3188.00;10.30;1645.00;0.04;0
11;arms_factory;3194.00;10.40;1623.00;4.17;0
11;industrial_complex;3183.00;9.85;1616.00;5.38;0
11;industrial_complex;3208.00;10.40;1641.00;2.11;0
11;industrial_complex;3195.00;10.15;1633.00;4.78;0
11;industrial_complex;3197.00;9.93;1629.00;1.16;0
11;industrial_complex;3209.00;10.05;1633.00;2.71;0
11;industrial_complex;3202.00;9.82;1632.00;0.55;0
11;air_base;3194.00;10.30;1638.00;4.68;0
11;bunker;3189.00;9.93;1616.00;5.89;0
11;bunker;3206.00;10.28;1629.00;2.62;0
11;bunker;3198.00;10.40;1645.00;5.28;0
11;bunker;3195.00;10.28;1629.00;1.67;0
11;bunker;3184.00;9.93;1615.00;4.33;0
11;bunker;3186.00;9.70;1625.00;1.07;0
11;bunker;3187.00;10.30;1637.00;2.27;0
11;bunker;3196.00;10.30;1647.00;0.11;0
11;bunker;3205.00;10.23;1639.00;2.78;0
11;anti_air_building;3184.00;9.88;1607.00;4.34;0
11;anti_air_building;3191.00;10.20;1624.00;2.17;0
11;anti_air_building;3188.00;10.30;1642.00;4.84;0
11;synthetic_refinery;3204.00;9.90;1627.00;0.12;0
11;fuel_silo;3191.00;10.30;1634.00;2.78;0
11;radar_station;3196.00;10.10;1629.00;1.70;0
11;rocket_site;3185.00;9.70;1626.00;1.83;0
11;nuclear_reactor;3207.00;10.10;1632.00;4.85;0
12;arms_factory;3183.00;9.70;1666.00;2.10;0
12;arms_factory;3188.00;9.70;1662.00;3.66;0
12;arms_factory;3187.00;9.90;1665.00;0.04;0
12;arms_factory;3184.00;9.70;1663.00;4.17;0
12;arms_factory;3182.00;9.70;1666.00;5.38;0
12;arms_factory;3180.00;9.70;1665.00;2.11;0
12;industrial_complex;3189.00;10.18;1666.00;4.78;0
12;industrial_complex;3186.00;9.70;1662.00;1.16;0
12;industrial_complex;3181.00;9.68;1666.00;2.71;0
12;industrial_complex;3192.00;9.70;1662.00;0.55;0
12;industrial_complex;3191.00;10.10;1665.00;4.68;0
12;industrial_complex;3185.00;9.70;1662.00;5.89;0
12;air_base;3183.00;9.70;1665.00;2.62;0
12;naval_base;3184.00;9.57;1669.00;-2.36;1885
12;naval_base;3175.00;9.60;1665.00;-2.55;1885
12;bunker;3180.00;9.70;1664.00;4.33;0
12;bunker;3192.00;9.78;1663.00;1.07;0
12;coastal_bunker;3182.00;9.50;1668.00;-2.36;0
12;coastal_bunker;3179.00;9.53;1666.00;-2.55;0
12;dockyard;3175.00;9.60;1665.00;-2.55;0
12;anti_air_building;3187.00;9.90;1665.00;4.34;0
12;anti_air_building;3190.00;9.70;1661.00;2.17;0
12;anti_air_building;3183.00;9.70;1666.00;4.84;0
12;synthetic_refinery;3188.00;9.70;1662.00;0.12;0
12;fuel_silo;3186.00;9.78;1665.00;2.78;0
12;radar_station;3185.00;9.68;1665.00;1.70;0
12;rocket_site;3182.00;9.70;1666.00;1.83;0
12;nuclear_reactor;3180.00;9.70;1665.00;4.85;0
13;arms_factory;3195.00;10.18;1715.00;0.04;0
13;arms_factory;3187.00;9.68;1716.00;4.17;0
13;arms_factory;3177.00;9.70;1712.00;5.38;0
13;arms_factory;3198.00;9.70;1722.00;2.11;0
13;arms_factory;3180.00;9.65;1703.00;4.78;0
13;arms_factory;3190.00;10.18;1710.00;1.16;0
13;industrial_complex;3196.00;9.70;1722.00;2.71;0
13;industrial_complex;3178.00;9.70;1716.00;0.55;0
13;industrial_complex;3176.00;9.60;1711.00;4.68;0
13;industrial_complex;3197.00;10.20;1714.00;5.89;0
13;industrial_complex;3178.00;9.70;1702.00;2.62;0
13;industrial_complex;3182.00;9.70;1710.00;5.28;0
13;air_base;3194.00;9.70;1721.00;1.67;0
13;naval_base;3177.00;9.60;1717.00;-1.82;1660
13;naval_base;3173.00;9.50;1708.00;-1.11;1885
13;naval_base;3199.00;9.50;1724.00;-2.90;1660
13;naval_base;3207.00;9.50;1726.00;-3.34;1434
13;naval_base;3176.00;9.50;1699.00;-0.98;1885
13;bunker;3199.00;9.70;1720.00;4.34;0
13;bunker;3187.00;9.73;1706.00;2.17;0
13;bunker;3199.00;10.25;1712.00;4.84;0
13;bunker;3182.00;9.68;1716.00;0.12;0
13;bunker;3209.00;9.73;1721.00;2.78;0
13;bunker;3181.00;9.70;1704.00;0.62;0
13;bunker;3176.00;9.70;1709.00;1.83;0
13;bunker;3203.00;10.30;1705.00;4.85;0
13;coastal_bunker;3173.00;9.50;1714.00;-1.82;0
13;coastal_bunker;3193.00;9.50;1724.00;-2.90;0
13;coastal_bunker;3207.00;9.60;1725.00;-3.34;0
13;coastal_bunker;3175.00;9.50;1701.00;-0.98;0
13;coastal_bunker;3175.00;9.50;1707.00;-1.11;0
13;dockyard;3179.00;9.50;1698.00;-0.98;0
13;anti_air_building;3182.00;9.70;1707.00;0.18;0
13;anti_air_building;3193.00;10.30;1712.00;1.74;0
13;anti_air_building;3209.00;9.70;1722.00;4.40;0
13;synthetic_refinery;3184.00;9.70;1707.00;0.79;0
13;fuel_silo;3193.00;9.70;1719.00;4.91;0
13;radar_station;3189.00;10.13;1712.00;0.77;0
13;rocket_site;3193.00;10.30;1706.00;2.85;0
13;nuclear_reactor;3198.00;10.30;1711.00;5.52;0
14;arms_factory;2740.00;9.70;1477.00;5.38;0
14;arms_factory;2760.00;10.45;1480.00;2.11;0
14;arms_factory;2739.00;9.70;1488.00;4.78;0
14;arms_factory;2755.00;9.85;1489.00;1.16;0
14;arms_factory;2738.00;9.60;1478.00;2.71;0
14;arms_factory;2773.00;9.88;1479.00;0.55;0
14;industrial_complex;2743.00;9.70;1479.00;4.68;0
14;industrial_complex;2756.00;9.78;1490.00;5.89;0
14;industrial_complex;2771.00;9.80;1485.00;2.62;0
14;industrial_complex;2775.00;9.80;1480.00;5.28;0
14;industrial_complex;2746.00;9.75;1480.00;1.67;0
14;industrial_complex;2757.00;10.50;1484.00;4.33;0
14;air_base;2748.00;9.80;1481.00;1.07;0
14;naval_base;2757.00;9.53;1494.00;-4.04;2871
14;naval_base;2736.00;9.50;1477.00;-1.33;4885
14;naval_base;2767.00;9.50;1469.00;-0.69;8546
14;naval_base;2733.00;9.50;1485.00;-0.98;4885
14;naval_base;2757.00;9.50;1468.00;-0.32;8546
14;naval_base;2762.00;9.57;1489.00;-3.14;2871
14;naval_base;2776.00;9.50;1491.00;-3.14;2871
14;bunker;2743.00;9.68;1486.00;2.78;0
14;bunker;2763.00;10.38;1482.00;0.62;0
14;bunker;2742.00;9.68;1477.00;1.83;0
14;bunker;2750.00;9.73;1478.00;4.85;0
14;bunker;2780.00;9.70;1474.00;1.23;0
14;bunker;2773.00;9.80;1484.00;5.35;0
14;bunker;2752.00;9.60;1491.00;0.28;0
14;bunker;2760.00;10.03;1472.00;3.29;0
14;bunker;2767.00;9.60;1470.00;1.13;0
14;bunker;2767.00;10.18;1481.00;2.34;0
14;coastal_bunker;2764.00;9.50;1469.00;-0.69;0
14;coastal_bunker;2752.00;9.50;1472.00;-0.32;0
14;coastal_bunker;2740.00;9.50;1484.00;-0.98;0
14;coastal_bunker;2751.00;9.50;1493.00;-2.21;0
14;coastal_bunker;2771.00;9.55;1490.00;-3.14;0
14;coastal_bunker;2768.00;9.50;1490.00;-3.14;0
14;coastal_bunker;2736.00;9.50;1479.00;-1.33;0
14;dockyard;2740.00;9.60;1490.00;-2.68;0
14;anti_air_building;2751.00;9.70;1475.00;0.79;0
14;anti_air_building;2743.00;9.70;1478.00;4.91;0
14;anti_air_building;2764.00;10.23;1481.00;1.29;0
14;synthetic_refinery;2773.00;9.80;1484.00;5.42;0
14;fuel_silo;2753.00;9.70;1491.00;5.52;0
14;radar_station;2758.00;10.53;1481.00;4.36;0
14;rocket_site;2755.00;10.53;1483.00;6.03;0
14;nuclear_reactor;2741.00;9.70;1481.00;2.41;0
15;arms_factory;2785.00;10.20;1493.00;4.78;0
15;arms_factory;2825.00;9.88;1502.00;1.16;0
15;arms_factory;2813.00;10.23;1492.00;2.71;0
15;arms_factory;2830.00;9.85;1511.00;0.55;0
15;arms_factory;2799.00;11.30;1493.00;4.68;0
15;arms_factory;2812.00;9.70;1510.00;5.89;0
15;industrial_complex;2779.00;9.53;1506.00;2.62;0
15;industrial_complex;2811.00;10.53;1489.00;5.28;0
15;industrial_complex;2824.00;9.78;1508.00;1.67;0
15;industrial_complex;2815.00;9.60;1504.00;4.33;0
15;industrial_complex;2805.00;10.40;1495.00;1.07;0
15;industrial_complex;2825.00;10.07;1496.00;2.27;0
15;air_base;2789.00;11.23;1494.00;0.11;0
15;naval_base;2822.00;9.55;1515.00;-2.36;12389
15;naval_base;2807.00;9.50;1504.00;-2.90;2847
15;naval_base;2796.00;9.55;1504.00;-3.39;2847
15;naval_base;2812.00;9.55;1512.00;-3.39;12389
15;naval_base;2782.00;9.50;1492.00;-2.16;2871
15;naval_base;2778.00;9.50;1506.00;-1.57;2871
15;naval_base;2787.00;9.68;1504.00;-3.39;2847
15;bunker;2788.00;10.65;1499.00;1.83;0
15;bunker;2811.00;10.15;1499.00;4.85;0
15;bunker;2801.00;10.82;1490.00;1.23;0
15;bunker;2805.00;10.32;1492.00;5.35;0
15;bunker;2827.00;10.25;1501.00;0.28;0
15;bunker;2823.00;9.80;1505.00;3.29;0
15;bunker;2803.00;10.32;1499.00;1.13;0
15;bunker;2783.00;9.70;1498.00;2.34;0
15;bunker;2779.00;9.55;1507.00;0.18;0
15;bunker;2815.00;10.00;1486.00;1.74;0
15;bunker;2789.00;11.23;1492.00;4.40;0
15;bunker;2828.00;9.85;1513.00;0.79;0
15;bunker;2806.00;10.40;1496.00;4.91;0
15;bunker;2823.00;9.85;1499.00;5.01;0
15;bunker;2818.00;9.70;1512.00;2.85;0
15;coastal_bunker;2789.00;9.55;1504.00;-3.39;0
15;coastal_bunker;2785.00;9.68;1506.00;-3.39;0
15;coastal_bunker;2800.00;9.55;1503.00;-3.39;0
15;coastal_bunker;2806.00;9.55;1503.00;-2.90;0
15;coastal_bunker;2814.00;9.50;1514.00;-3.39;0
15;coastal_bunker;2782.00;9.50;1492.00;-2.16;0
15;coastal_bunker;2826.00;9.57;1517.00;-2.36;0
15;dockyard;2818.00;9.60;1514.00;-3.39;0
15;anti_air_building;2789.00;11.10;1497.00;2.41;0
15;anti_air_building;2807.00;10.32;1488.00;3.96;0
15;anti_air_building;2825.00;9.80;1507.00;1.81;0
15;synthetic_refinery;2814.00;10.10;1497.00;3.02;0
15;fuel_silo;2831.00;9.80;1507.00;0.85;0
15;radar_station;2806.00;9.75;1501.00;3.90;0
15;rocket_site;2822.00;9.70;1514.00;5.08;0
15;nuclear_reactor;2801.00;11.05;1497.00;2.92;0
16;arms_factory;2842.00;9.75;1499.00;2.71;0
16;arms_factory;2850.00;9.80;1486.00;0.55;0
16;arms_factory;2856.00;9.80;1486.00;4.68;0
16;arms_factory;2838.00;9.80;1496.00;5.89;0
16;arms_factory;2837.00;9.80;1483.00;2.62;0
16;arms_factory;2840.00;9.80;1489.00;5.28;0
16;industrial_complex;2845.00;9.80;1492.00;1.67;0
16;industrial_complex;2831.00;10.00;1481.00;4.33;0
16;industrial_complex;2830.00;9.90;1487.00;1.07;0
16;industrial_complex;2849.00;9.70;1491.00;2.27;0
16;industrial_complex;2832.00;10.35;1497.00;0.11;0
16;industrial_complex;2828.00;9.90;1484.00;2.78;0
16;air_base;2849.00;9.80;1488.00;4.34;0
16;bunker;2831.00;10.00;1493.00;2.17;0
16;bunker;2844.00;9.70;1498.00;4.84;0
16;bunker;2844.00;9.80;1485.00;0.12;0
16;bunker;2831.00;9.85;1486.00;2.78;0
16;bunker;2852.00;9.80;1498.00;0.62;0
